@relation 'cleaned_mobile_price-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rfirst,3,5,7-17-precision6'

@attribute battery_power {'\'(-inf-1000]\'','\'(1000-1499]\'','\'(1499-inf)\''}
@attribute blue {No,Yes}
@attribute clock_speed {'\'(-inf-1.333333]\'','\'(1.333333-2.166667]\'','\'(2.166667-inf)\''}
@attribute dual_sim {No,Yes}
@attribute fc {'\'(-inf-6.333333]\'','\'(6.333333-12.666667]\'','\'(12.666667-inf)\''}
@attribute four_g {No,Yes}
@attribute int_memory {'\'(-inf-22.666667]\'','\'(22.666667-43.333333]\'','\'(43.333333-inf)\''}
@attribute m_dep {'\'(-inf-0.4]\'','\'(0.4-0.7]\'','\'(0.7-inf)\''}
@attribute mobile_wt {'\'(-inf-120]\'','\'(120-160]\'','\'(160-inf)\''}
@attribute n_cores {'\'(-inf-3.333333]\'','\'(3.333333-5.666667]\'','\'(5.666667-inf)\''}
@attribute pc {'\'(-inf-6.666667]\'','\'(6.666667-13.333333]\'','\'(13.333333-inf)\''}
@attribute px_height {'\'(-inf-653.333333]\'','\'(653.333333-1306.666667]\'','\'(1306.666667-inf)\''}
@attribute px_width {'\'(-inf-999.333333]\'','\'(999.333333-1498.666667]\'','\'(1498.666667-inf)\''}
@attribute ram {'\'(-inf-1503.333333]\'','\'(1503.333333-2750.666667]\'','\'(2750.666667-inf)\''}
@attribute sc_h {'\'(-inf-9.666667]\'','\'(9.666667-14.333333]\'','\'(14.333333-inf)\''}
@attribute sc_w {'\'(-inf-6]\'','\'(6-12]\'','\'(12-inf)\''}
@attribute talk_time {'\'(-inf-8]\'','\'(8-14]\'','\'(14-inf)\''}
@attribute three_g {No,Yes}
@attribute touch_screen {No,Yes}
@attribute wifi {Yes,No}
@attribute price_category {No,Yes}

@data
'\'(-inf-1000]\'',Yes,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(43.333333-inf)\'','\'(0.7-inf)\'','\'(160-inf)\'','\'(3.333333-5.666667]\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,No,No,No
'\'(1000-1499]\'',No,'\'(-inf-1.333333]\'',No,'\'(6.333333-12.666667]\'',Yes,'\'(-inf-22.666667]\'','\'(0.4-0.7]\'','\'(120-160]\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(1498.666667-inf)\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,Yes,Yes,No
'\'(1499-inf)\'',No,'\'(1.333333-2.166667]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(43.333333-inf)\'','\'(0.4-0.7]\'','\'(-inf-120]\'','\'(5.666667-inf)\'','\'(6.666667-13.333333]\'','\'(1306.666667-inf)\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(12-inf)\'','\'(-inf-8]\'',Yes,No,Yes,Yes
'\'(1499-inf)\'',No,'\'(2.166667-inf)\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(43.333333-inf)\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(1306.666667-inf)\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,No,No,No
'\'(1499-inf)\'',No,'\'(2.166667-inf)\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(-inf-3.333333]\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(-inf-1503.333333]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,No,No,No
'\'(1000-1499]\'',Yes,'\'(2.166667-inf)\'',Yes,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(0.7-inf)\'','\'(120-160]\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(8-14]\'',No,No,No,No
'\'(-inf-1000]\'',No,'\'(-inf-1.333333]\'',No,'\'(6.333333-12.666667]\'',No,'\'(43.333333-inf)\'','\'(0.4-0.7]\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(1498.666667-inf)\'','\'(2750.666667-inf)\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(14-inf)\'',No,Yes,No,No
'\'(1000-1499]\'',No,'\'(1.333333-2.166667]\'',No,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(0.4-0.7]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(2750.666667-inf)\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(8-14]\'',Yes,No,No,Yes
'\'(-inf-1000]\'',No,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(0.7-inf)\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(-inf-999.333333]\'','\'(2750.666667-inf)\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(14-inf)\'',No,Yes,Yes,No
'\'(1499-inf)\'',Yes,'\'(1.333333-2.166667]\'',No,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(6.666667-13.333333]\'','\'(653.333333-1306.666667]\'','\'(-inf-999.333333]\'','\'(2750.666667-inf)\'','\'(9.666667-14.333333]\'','\'(6-12]\'','\'(-inf-8]\'',No,Yes,Yes,Yes
'\'(-inf-1000]\'',Yes,'\'(1.333333-2.166667]\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,Yes,No,No
'\'(-inf-1000]\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(0.7-inf)\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(8-14]\'',Yes,No,Yes,No
'\'(-inf-1000]\'',No,'\'(1.333333-2.166667]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(9.666667-14.333333]\'','\'(6-12]\'','\'(8-14]\'',Yes,Yes,Yes,No
'\'(-inf-1000]\'',No,'\'(1.333333-2.166667]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(8-14]\'',Yes,Yes,No,No
'\'(-inf-1000]\'',Yes,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(5.666667-inf)\'','\'(6.666667-13.333333]\'','\'(1306.666667-inf)\'','\'(1498.666667-inf)\'','\'(2750.666667-inf)\'','\'(14.333333-inf)\'','\'(12-inf)\'','\'(-inf-8]\'',Yes,No,Yes,Yes
'\'(1499-inf)\'',No,'\'(-inf-1.333333]\'',Yes,'\'(6.333333-12.666667]\'',No,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(-inf-1503.333333]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,No,Yes,No
'\'(1499-inf)\'',Yes,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(-inf-3.333333]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(-inf-1503.333333]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(-inf-8]\'',No,No,No,No
'\'(-inf-1000]\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(43.333333-inf)\'','\'(0.7-inf)\'','\'(-inf-120]\'','\'(3.333333-5.666667]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(2750.666667-inf)\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(-inf-8]\'',No,No,No,No
'\'(-inf-1000]\'',Yes,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(22.666667-43.333333]\'','\'(0.7-inf)\'','\'(120-160]\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,Yes,No,No
'\'(-inf-1000]\'',No,'\'(-inf-1.333333]\'',No,'\'(6.333333-12.666667]\'',Yes,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,Yes,Yes,No
'\'(1499-inf)\'',No,'\'(2.166667-inf)\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(0.7-inf)\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(6.666667-13.333333]\'','\'(653.333333-1306.666667]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,Yes,No,No
'\'(1000-1499]\'',Yes,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(-inf-999.333333]\'','\'(2750.666667-inf)\'','\'(14.333333-inf)\'','\'(12-inf)\'','\'(-inf-8]\'',Yes,No,No,Yes
'\'(1499-inf)\'',Yes,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(-inf-3.333333]\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(999.333333-1498.666667]\'','\'(-inf-1503.333333]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,No,Yes,No
'\'(-inf-1000]\'',Yes,'\'(2.166667-inf)\'',No,'\'(12.666667-inf)\'',Yes,'\'(43.333333-inf)\'','\'(0.4-0.7]\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,No,Yes,No
'\'(1499-inf)\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(0.4-0.7]\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,Yes,Yes,No
'\'(1499-inf)\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(0.4-0.7]\'','\'(-inf-120]\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(1306.666667-inf)\'','\'(1498.666667-inf)\'','\'(-inf-1503.333333]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(8-14]\'',Yes,No,Yes,No
'\'(1000-1499]\'',Yes,'\'(-inf-1.333333]\'',No,'\'(6.333333-12.666667]\'',No,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(-inf-1503.333333]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(-inf-8]\'',No,Yes,No,No
'\'(1499-inf)\'',No,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(0.4-0.7]\'','\'(120-160]\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(1498.666667-inf)\'','\'(2750.666667-inf)\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,Yes,Yes,Yes
'\'(1499-inf)\'',Yes,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(5.666667-inf)\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,Yes,No,No
'\'(1000-1499]\'',Yes,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',No,'\'(43.333333-inf)\'','\'(0.4-0.7]\'','\'(160-inf)\'','\'(-inf-3.333333]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(8-14]\'',Yes,Yes,No,No
'\'(1000-1499]\'',No,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(0.4-0.7]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(-inf-8]\'',No,No,Yes,No
'\'(1499-inf)\'',Yes,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(-inf-1503.333333]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(8-14]\'',No,Yes,Yes,No
'\'(1499-inf)\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(43.333333-inf)\'','\'(0.7-inf)\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(6.666667-13.333333]\'','\'(653.333333-1306.666667]\'','\'(-inf-999.333333]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,No,Yes,No
'\'(1000-1499]\'',No,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(22.666667-43.333333]\'','\'(0.4-0.7]\'','\'(-inf-120]\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(8-14]\'',Yes,Yes,No,Yes
'\'(1000-1499]\'',Yes,'\'(2.166667-inf)\'',No,'\'(12.666667-inf)\'',No,'\'(-inf-22.666667]\'','\'(0.4-0.7]\'','\'(160-inf)\'','\'(-inf-3.333333]\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(8-14]\'',Yes,Yes,No,No
'\'(-inf-1000]\'',Yes,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',Yes,'\'(43.333333-inf)\'','\'(0.4-0.7]\'','\'(120-160]\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(-inf-8]\'',Yes,Yes,Yes,No
'\'(1000-1499]\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(1306.666667-inf)\'','\'(1498.666667-inf)\'','\'(-inf-1503.333333]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,Yes,Yes,No
'\'(-inf-1000]\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(3.333333-5.666667]\'','\'(6.666667-13.333333]\'','\'(653.333333-1306.666667]\'','\'(999.333333-1498.666667]\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(8-14]\'',Yes,Yes,Yes,No
'\'(1499-inf)\'',No,'\'(-inf-1.333333]\'',Yes,'\'(6.333333-12.666667]\'',No,'\'(43.333333-inf)\'','\'(0.7-inf)\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(999.333333-1498.666667]\'','\'(2750.666667-inf)\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,No,Yes,Yes
'\'(1000-1499]\'',Yes,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(0.7-inf)\'','\'(120-160]\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(1498.666667-inf)\'','\'(2750.666667-inf)\'','\'(9.666667-14.333333]\'','\'(12-inf)\'','\'(14-inf)\'',No,Yes,No,Yes
'\'(1499-inf)\'',Yes,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(999.333333-1498.666667]\'','\'(-inf-1503.333333]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(14-inf)\'',No,Yes,No,No
'\'(1000-1499]\'',No,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(3.333333-5.666667]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(8-14]\'',No,No,No,No
'\'(-inf-1000]\'',Yes,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(0.7-inf)\'','\'(-inf-120]\'','\'(5.666667-inf)\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(999.333333-1498.666667]\'','\'(-inf-1503.333333]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(-inf-8]\'',No,Yes,No,No
'\'(1000-1499]\'',Yes,'\'(2.166667-inf)\'',Yes,'\'(6.333333-12.666667]\'',No,'\'(22.666667-43.333333]\'','\'(0.4-0.7]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(12-inf)\'','\'(14-inf)\'',Yes,No,Yes,No
'\'(1000-1499]\'',No,'\'(-inf-1.333333]\'',No,'\'(6.333333-12.666667]\'',No,'\'(22.666667-43.333333]\'','\'(0.4-0.7]\'','\'(120-160]\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,No,No,No
'\'(1499-inf)\'',No,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(0.4-0.7]\'','\'(-inf-120]\'','\'(3.333333-5.666667]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,Yes,Yes,No
'\'(1499-inf)\'',Yes,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(43.333333-inf)\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(-inf-6.666667]\'','\'(653.333333-1306.666667]\'','\'(-inf-999.333333]\'','\'(1503.333333-2750.666667]\'','\'(9.666667-14.333333]\'','\'(6-12]\'','\'(-inf-8]\'',Yes,Yes,Yes,No
'\'(1499-inf)\'',No,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',Yes,'\'(22.666667-43.333333]\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(-inf-1503.333333]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,No,No,No
'\'(1000-1499]\'',No,'\'(-inf-1.333333]\'',No,'\'(6.333333-12.666667]\'',No,'\'(43.333333-inf)\'','\'(0.7-inf)\'','\'(120-160]\'','\'(-inf-3.333333]\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(8-14]\'',Yes,No,Yes,No
'\'(1499-inf)\'',Yes,'\'(-inf-1.333333]\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(-inf-1503.333333]\'','\'(9.666667-14.333333]\'','\'(-inf-6]\'','\'(8-14]\'',Yes,No,No,No
'\'(-inf-1000]\'',No,'\'(1.333333-2.166667]\'',No,'\'(6.333333-12.666667]\'',Yes,'\'(-inf-22.666667]\'','\'(0.7-inf)\'','\'(160-inf)\'','\'(-inf-3.333333]\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(-inf-8]\'',Yes,No,No,No
'\'(1000-1499]\'',Yes,'\'(-inf-1.333333]\'',No,'\'(-inf-6.333333]\'',No,'\'(22.666667-43.333333]\'','\'(0.4-0.7]\'','\'(-inf-120]\'','\'(3.333333-5.666667]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(-inf-8]\'',Yes,No,No,No
'\'(1499-inf)\'',Yes,'\'(-inf-1.333333]\'',No,'\'(6.333333-12.666667]\'',Yes,'\'(43.333333-inf)\'','\'(0.7-inf)\'','\'(120-160]\'','\'(-inf-3.333333]\'','\'(6.666667-13.333333]\'','\'(653.333333-1306.666667]\'','\'(999.333333-1498.666667]\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,No,No,No
'\'(-inf-1000]\'',Yes,'\'(2.166667-inf)\'',No,'\'(-inf-6.333333]\'',Yes,'\'(43.333333-inf)\'','\'(-inf-0.4]\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(6-12]\'','\'(8-14]\'',Yes,No,No,No
'\'(1000-1499]\'',Yes,'\'(2.166667-inf)\'',Yes,'\'(-inf-6.333333]\'',No,'\'(43.333333-inf)\'','\'(0.7-inf)\'','\'(-inf-120]\'','\'(3.333333-5.666667]\'','\'(6.666667-13.333333]\'','\'(-inf-653.333333]\'','\'(1498.666667-inf)\'','\'(-inf-1503.333333]\'','\'(9.666667-14.333333]\'','\'(12-inf)\'','\'(14-inf)\'',Yes,No,No,No
'\'(-inf-1000]\'',Yes,'\'(1.333333-2.166667]\'',No,'\'(-inf-6.333333]\'',No,'\'(-inf-22.666667]\'','\'(0.7-inf)\'','\'(-inf-120]\'','\'(-inf-3.333333]\'','\'(-inf-6.666667]\'','\'(-inf-653.333333]\'','\'(-inf-999.333333]\'','\'(-inf-1503.333333]\'','\'(-inf-9.666667]\'','\'(-inf-6]\'','\'(-inf-8]\'',Yes,Yes,Yes,No
'\'(-inf-1000]\'',Yes,'\'(2.166667-inf)\'',Yes,'\'(-inf-6.333333]\'',Yes,'\'(-inf-22.666667]\'','\'(-inf-0.4]\'','\'(160-inf)\'','\'(5.666667-inf)\'','\'(13.333333-inf)\'','\'(-inf-653.333333]\'','\'(1498.666667-inf)\'','\'(1503.333333-2750.666667]\'','\'(14.333333-inf)\'','\'(-inf-6]\'','\'(14-inf)\'',Yes,Yes,Yes,No
'\'(1000-1499]\'',No,'\'(1.333333-2.166667]\'',No,'\'(-inf-6.333333]\'',Yes,'\'(22.666667-43.333333]\'','\'(0.7-inf)\'','\'(120-160]\'','\'(3.333333-5.666667]\'','\'(13.333333-inf)\'','\'(653.333333-1306.666667]\'','\'(1498.666667-inf)\'','\'(2750.666667-inf)\'','\'(14.333333-inf)\'','\'(12-inf)\'','\'(14-inf)\'',Yes,No,No,Yes
